what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500281968
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323500281968
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323500283031
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500284343
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323500284343
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323500288046
opened,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323500288328
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323500288484
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500291578
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323500291578
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323500293078
error,log,,,"Error while loading editor",1323500304906
opened,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500304906
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500304953
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500311359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1323500314875
error,log,,,"Unhandled event loop exception",1323500328843
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323500328859
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.layout.LayoutEditor",1323500328890
error,log,,,"palette: Failed to parse file E:\\android-sdk-windows\\platforms\\android-8\\data\\res\\drawable\\btn_dropdown.xml",1323500337843
error,log,,,"Unhandled event loop exception",1323500338578
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323500341765
opened,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1323500344031
activated,editor,com.android.ide.eclipse.adt,,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1323500344125
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1323500362015
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1323500362140
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1323500364296
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1323500364484
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1323500364968
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1323500365171
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1323500365203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500380609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500385421
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500387437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500393312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500395640
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500401828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500402593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500403234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500413000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500491593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500493015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1323500494593
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1323500499265
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1323500499281
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1323500499609
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1323500499625
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1323500501031
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1323500501218
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1323500501218
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1323500501281
